REGION,TIMESLICE,FUEL,YEAR,VALUE
EU27,S02D01,EUMOIL,2033,0.0
EU27,S02D01,EUMOIL,2034,0.0
EU27,S02D01,EUMOIL,2035,0.0
EU27,S02D01,EUMOIL,2036,0.0
EU27,S02D01,EUMOIL,2037,0.0
EU27,S02D01,EUMOIL,2038,0.0
EU27,S02D01,EUMOIL,2039,0.0
EU27,S02D01,EUMOIL,2040,0.0
EU27,S02D01,EUMOIL,2041,0.0
EU27,S02D01,EUMOIL,2042,0.0
EU27,S02D01,EUMOIL,2043,0.0
EU27,S02D01,EUMOIL,2044,0.0
EU27,S02D01,EUMOIL,2045,0.0
EU27,S02D01,EUMOIL,2046,0.0
EU27,S02D01,EUMOIL,2047,0.0
EU27,S02D01,EUMOIL,2048,0.0
EU27,S02D01,EUMOIL,2049,0.0
EU27,S02D01,EUMOIL,2050,0.0
EU27,S02D01,EUMOIL,2051,0.0
EU27,S02D01,EUMOIL,2052,0.0
EU27,S02D01,EUMOIL,2053,0.0
EU27,S02D01,EUMOIL,2054,0.0
EU27,S02D01,EUMOIL,2055,0.0
EU27,S02D01,EUMOIL,2056,0.0
EU27,S02D01,EUMOIL,2057,0.0
EU27,S02D01,EUMOIL,2058,0.0
EU27,S02D01,EUMOIL,2059,0.0
EU27,S02D01,EUMOIL,2060,0.0
EU27,S02D01,EUMOIL,2061,0.0
EU27,S02D01,EUMOIL,2062,0.0
EU27,S02D01,EUMOIL,2063,0.0
EU27,S02D01,EUMOIL,2064,0.0
EU27,S02D01,EUMOIL,2065,0.0
EU27,S02D01,EUMOIL,2066,0.0
EU27,S02D01,EUMOIL,2067,0.0
EU27,S02D01,EUMOIL,2068,0.0
EU27,S02D01,EUMOIL,2069,0.0
EU27,S02D01,EUMOIL,2070,0.0
EU27,S02D01,EUTBIO,2018,0.0
EU27,S02D01,EUTBIO,2019,0.0
EU27,S02D01,EUTBIO,2020,0.0
EU27,S02D01,EUTBIO,2021,0.0
EU27,S02D01,EUTBIO,2022,0.0
EU27,S02D01,EUTBIO,2023,0.0
EU27,S02D01,EUTBIO,2024,0.0
EU27,S02D01,EUTBIO,2025,0.0
EU27,S02D01,EUTBIO,2026,0.0
EU27,S02D01,EUTBIO,2027,0.0
EU27,S02D01,EUTBIO,2028,0.0
EU27,S02D01,EUTBIO,2029,0.0
EU27,S02D01,EUTBIO,2030,0.0
EU27,S02D01,EUTBIO,2031,0.0
EU27,S02D01,EUTBIO,2032,0.0
EU27,S02D01,EUTBIO,2033,0.0
EU27,S02D01,EUTBIO,2034,0.0
EU27,S02D01,EUTBIO,2035,0.0
EU27,S02D01,EUTBIO,2036,0.0
EU27,S02D01,EUTBIO,2037,0.0
EU27,S02D01,EUTBIO,2038,0.0
EU27,S02D01,EUTBIO,2039,0.0
EU27,S02D01,EUTBIO,2040,0.0
EU27,S02D01,EUTBIO,2041,0.0
EU27,S02D01,EUTBIO,2042,0.0
EU27,S02D01,EUTBIO,2043,0.0
EU27,S02D01,EUTBIO,2044,0.0
EU27,S02D01,EUTBIO,2045,0.0
EU27,S02D01,EUTBIO,2046,0.0
EU27,S02D01,EUTBIO,2047,0.0
EU27,S02D01,EUTBIO,2048,0.0
EU27,S02D01,EUTBIO,2049,0.0
EU27,S02D01,EUTBIO,2050,0.0
EU27,S02D01,EUTBIO,2051,0.0
EU27,S02D01,EUTBIO,2052,0.0
EU27,S02D01,EUTBIO,2053,0.0
EU27,S02D01,EUTBIO,2054,0.0
EU27,S02D01,EUTBIO,2055,0.0
EU27,S02D01,EUTBIO,2056,0.0
EU27,S02D01,EUTBIO,2057,0.0
EU27,S02D01,EUTBIO,2058,0.0
EU27,S02D01,EUTBIO,2059,0.0
EU27,S02D01,EUTBIO,2060,0.0
EU27,S02D01,EUTBIO,2061,0.0
EU27,S02D01,EUTBIO,2062,0.0
EU27,S02D01,EUTBIO,2063,0.0
EU27,S02D01,EUTBIO,2064,0.0
EU27,S02D01,EUTBIO,2065,0.0
EU27,S02D01,EUTBIO,2066,0.0
EU27,S02D01,EUTBIO,2067,0.0
EU27,S02D01,EUTBIO,2068,0.0
EU27,S02D01,EUTBIO,2069,0.0
EU27,S02D01,EUTBIO,2070,0.0
EU27,S02D01,EUTDSB,2018,0.0
EU27,S02D01,EUTDSB,2019,0.0
EU27,S02D01,EUTDSB,2020,0.0
EU27,S02D01,EUTDSB,2021,0.0
EU27,S02D01,EUTDSB,2022,0.0
EU27,S02D01,EUTDSB,2023,0.0
EU27,S02D01,EUTDSB,2024,0.0
EU27,S02D01,EUTDSB,2025,0.0
EU27,S02D01,EUTDSB,2026,0.0
EU27,S02D01,EUTDSB,2027,0.0
EU27,S02D01,EUTDSB,2028,0.0
EU27,S02D01,EUTDSB,2029,0.0
EU27,S02D01,EUTDSB,2030,0.0
EU27,S02D01,EUTDSB,2031,0.0
EU27,S02D01,EUTDSB,2032,0.0
EU27,S02D01,EUTDSB,2033,0.0
EU27,S02D01,EUTDSB,2034,0.0
EU27,S02D01,EUTDSB,2035,0.0
EU27,S02D01,EUTDSB,2036,0.0
EU27,S02D01,EUTDSB,2037,0.0
EU27,S02D01,EUTDSB,2038,0.0
EU27,S02D01,EUTDSB,2039,0.0
EU27,S02D01,EUTDSB,2040,0.0
EU27,S02D01,EUTDSB,2041,0.0
EU27,S02D01,EUTDSB,2042,0.0
EU27,S02D01,EUTDSB,2043,0.0
EU27,S02D01,EUTDSB,2044,0.0
EU27,S02D01,EUTDSB,2045,0.0
EU27,S02D01,EUTDSB,2046,0.0
EU27,S02D01,EUTDSB,2047,0.0
EU27,S02D01,EUTDSB,2048,0.0
EU27,S02D01,EUTDSB,2049,0.0
EU27,S02D01,EUTDSB,2050,0.0
EU27,S02D01,EUTDSB,2051,0.0
EU27,S02D01,EUTDSB,2052,0.0
EU27,S02D01,EUTDSB,2053,0.0
EU27,S02D01,EUTDSB,2054,0.0
EU27,S02D01,EUTDSB,2055,0.0
EU27,S02D01,EUTDSB,2056,0.0
EU27,S02D01,EUTDSB,2057,0.0
EU27,S02D01,EUTDSB,2058,0.0
EU27,S02D01,EUTDSB,2059,0.0
EU27,S02D01,EUTDSB,2060,0.0
EU27,S02D01,EUTDSB,2061,0.0
EU27,S02D01,EUTDSB,2062,0.0
EU27,S02D01,EUTDSB,2063,0.0
EU27,S02D01,EUTDSB,2064,0.0
EU27,S02D01,EUTDSB,2065,0.0
EU27,S02D01,EUTDSB,2066,0.0
EU27,S02D01,EUTDSB,2067,0.0
EU27,S02D01,EUTDSB,2068,0.0
EU27,S02D01,EUTDSB,2069,0.0
EU27,S02D01,EUTDSB,2070,0.0
EU27,S02D01,EUTDSL,2018,0.0
EU27,S02D01,EUTDSL,2019,0.0
EU27,S02D01,EUTDSL,2020,0.0
EU27,S02D01,EUTDSL,2021,0.0
EU27,S02D01,EUTDSL,2022,0.0
EU27,S02D01,EUTDSL,2023,0.0
EU27,S02D01,EUTDSL,2024,0.0
EU27,S02D01,EUTDSL,2025,0.0
EU27,S02D01,EUTDSL,2026,0.0
EU27,S02D01,EUTDSL,2027,0.0
EU27,S02D01,EUTDSL,2028,0.0
EU27,S02D01,EUTDSL,2029,0.0
EU27,S02D01,EUTDSL,2030,0.0
EU27,S02D01,EUTDSL,2031,0.0
EU27,S02D01,EUTDSL,2032,0.0
EU27,S02D01,EUTDSL,2033,0.0
EU27,S02D01,EUTDSL,2034,0.0
EU27,S02D01,EUTDSL,2035,0.0
EU27,S02D01,EUTDSL,2036,0.0
EU27,S02D01,EUTDSL,2037,0.0
EU27,S02D01,EUTDSL,2038,0.0
EU27,S02D01,EUTDSL,2039,0.0
EU27,S02D01,EUTDSL,2040,0.0
EU27,S02D01,EUTDSL,2041,0.0
EU27,S02D01,EUTDSL,2042,0.0
EU27,S02D01,EUTDSL,2043,0.0
EU27,S02D01,EUTDSL,2044,0.0
EU27,S02D01,EUTDSL,2045,0.0
EU27,S02D01,EUTDSL,2046,0.0
EU27,S02D01,EUTDSL,2047,0.0
EU27,S02D01,EUTDSL,2048,0.0
EU27,S02D01,EUTDSL,2049,0.0
EU27,S02D01,EUTDSL,2050,0.0
EU27,S02D01,EUTDSL,2051,0.0
EU27,S02D01,EUTDSL,2052,0.0
EU27,S02D01,EUTDSL,2053,0.0
EU27,S02D01,EUTDSL,2054,0.0
EU27,S02D01,EUTDSL,2055,0.0
EU27,S02D01,EUTDSL,2056,0.0
EU27,S02D01,EUTDSL,2057,0.0
EU27,S02D01,EUTDSL,2058,0.0
EU27,S02D01,EUTDSL,2059,0.0
EU27,S02D01,EUTDSL,2060,0.0
EU27,S02D01,EUTDSL,2061,0.0
EU27,S02D01,EUTDSL,2062,0.0
EU27,S02D01,EUTDSL,2063,0.0
EU27,S02D01,EUTDSL,2064,0.0
EU27,S02D01,EUTDSL,2065,0.0
EU27,S02D01,EUTDSL,2066,0.0
EU27,S02D01,EUTDSL,2067,0.0
EU27,S02D01,EUTDSL,2068,0.0
EU27,S02D01,EUTDSL,2069,0.0
EU27,S02D01,EUTDSL,2070,0.0
EU27,S02D01,EUTELC,2018,0.0
EU27,S02D01,EUTELC,2019,0.0
EU27,S02D01,EUTELC,2020,0.0
EU27,S02D01,EUTELC,2021,0.0
EU27,S02D01,EUTELC,2022,0.0
EU27,S02D01,EUTELC,2023,0.0
EU27,S02D01,EUTELC,2024,0.0
EU27,S02D01,EUTELC,2025,0.0
EU27,S02D01,EUTELC,2026,0.0
EU27,S02D01,EUTELC,2027,0.0
EU27,S02D01,EUTELC,2028,0.0
EU27,S02D01,EUTELC,2029,0.0
EU27,S02D01,EUTELC,2030,0.0
EU27,S02D01,EUTELC,2031,0.0
EU27,S02D01,EUTELC,2032,0.0
EU27,S02D01,EUTELC,2033,0.0
EU27,S02D01,EUTELC,2034,0.0
EU27,S02D01,EUTELC,2035,0.0
EU27,S02D01,EUTELC,2036,0.0
EU27,S02D01,EUTELC,2037,0.0
EU27,S02D01,EUTELC,2038,0.0
EU27,S02D01,EUTELC,2039,0.0
EU27,S02D01,EUTELC,2040,0.0
EU27,S02D01,EUTELC,2041,0.0
EU27,S02D01,EUTELC,2042,0.0
EU27,S02D01,EUTELC,2043,0.0
EU27,S02D01,EUTELC,2044,0.0
EU27,S02D01,EUTELC,2045,0.0
EU27,S02D01,EUTELC,2046,0.0
EU27,S02D01,EUTELC,2047,0.0
EU27,S02D01,EUTELC,2048,0.0
EU27,S02D01,EUTELC,2049,0.0
EU27,S02D01,EUTELC,2050,0.0
EU27,S02D01,EUTELC,2051,0.0
EU27,S02D01,EUTELC,2052,0.0
EU27,S02D01,EUTELC,2053,0.0
EU27,S02D01,EUTELC,2054,0.0
EU27,S02D01,EUTELC,2055,0.0
EU27,S02D01,EUTELC,2056,0.0
EU27,S02D01,EUTELC,2057,0.0
EU27,S02D01,EUTELC,2058,0.0
EU27,S02D01,EUTELC,2059,0.0
EU27,S02D01,EUTELC,2060,0.0
EU27,S02D01,EUTELC,2061,0.0
EU27,S02D01,EUTELC,2062,0.0
EU27,S02D01,EUTELC,2063,0.0
EU27,S02D01,EUTELC,2064,0.0
EU27,S02D01,EUTELC,2065,0.0
EU27,S02D01,EUTELC,2066,0.0
EU27,S02D01,EUTELC,2067,0.0
EU27,S02D01,EUTELC,2068,0.0
EU27,S02D01,EUTELC,2069,0.0
EU27,S02D01,EUTELC,2070,0.0
EU27,S02D01,EUTGSB,2018,0.0
EU27,S02D01,EUTGSB,2019,0.0
EU27,S02D01,EUTGSB,2020,0.0
EU27,S02D01,EUTGSB,2021,0.0
EU27,S02D01,EUTGSB,2022,0.0
EU27,S02D01,EUTGSB,2023,0.0
EU27,S02D01,EUTGSB,2024,0.0
EU27,S02D01,EUTGSB,2025,0.0
EU27,S02D01,EUTGSB,2026,0.0
EU27,S02D01,EUTGSB,2027,0.0
EU27,S02D01,EUTGSB,2028,0.0
EU27,S02D01,EUTGSB,2029,0.0
EU27,S02D01,EUTGSB,2030,0.0
EU27,S02D01,EUTGSB,2031,0.0
EU27,S02D01,EUTGSB,2032,0.0
EU27,S02D01,EUTGSB,2033,0.0
EU27,S02D01,EUTGSB,2034,0.0
EU27,S02D01,EUTGSB,2035,0.0
EU27,S02D01,EUTGSB,2036,0.0
EU27,S02D01,EUTGSB,2037,0.0
EU27,S02D01,EUTGSB,2038,0.0
EU27,S02D01,EUTGSB,2039,0.0
EU27,S02D01,EUTGSB,2040,0.0
EU27,S02D01,EUTGSB,2041,0.0
EU27,S02D01,EUTGSB,2042,0.0
EU27,S02D01,EUTGSB,2043,0.0
EU27,S02D01,EUTGSB,2044,0.0
EU27,S02D01,EUTGSB,2045,0.0
EU27,S02D01,EUTGSB,2046,0.0
EU27,S02D01,EUTGSB,2047,0.0
EU27,S02D01,EUTGSB,2048,0.0
EU27,S02D01,EUTGSB,2049,0.0
EU27,S02D01,EUTGSB,2050,0.0
EU27,S02D01,EUTGSB,2051,0.0
EU27,S02D01,EUTGSB,2052,0.0
EU27,S02D01,EUTGSB,2053,0.0
EU27,S02D01,EUTGSB,2054,0.0
EU27,S02D01,EUTGSB,2055,0.0
EU27,S02D01,EUTGSB,2056,0.0
EU27,S02D01,EUTGSB,2057,0.0
EU27,S02D01,EUTGSB,2058,0.0
EU27,S02D01,EUTGSB,2059,0.0
EU27,S02D01,EUTGSB,2060,0.0
EU27,S02D01,EUTGSB,2061,0.0
EU27,S02D01,EUTGSB,2062,0.0
EU27,S02D01,EUTGSB,2063,0.0
EU27,S02D01,EUTGSB,2064,0.0
EU27,S02D01,EUTGSB,2065,0.0
EU27,S02D01,EUTGSB,2066,0.0
EU27,S02D01,EUTGSB,2067,0.0
EU27,S02D01,EUTGSB,2068,0.0
EU27,S02D01,EUTGSB,2069,0.0
EU27,S02D01,EUTGSB,2070,0.0
EU27,S02D01,EUTHY2,2018,0.0
EU27,S02D01,EUTHY2,2019,0.0
EU27,S02D01,EUTHY2,2020,0.0
EU27,S02D01,EUTHY2,2021,0.0
EU27,S02D01,EUTHY2,2022,0.0
EU27,S02D01,EUTHY2,2023,0.0
EU27,S02D01,EUTHY2,2024,0.0
EU27,S02D01,EUTHY2,2025,0.0
EU27,S02D01,EUTHY2,2026,0.0
EU27,S02D01,EUTHY2,2027,0.0
EU27,S02D01,EUTHY2,2028,0.0
EU27,S02D01,EUTHY2,2029,0.0
EU27,S02D01,EUTHY2,2030,0.0
EU27,S02D01,EUTHY2,2031,0.0
EU27,S02D01,EUTHY2,2032,0.0
EU27,S02D01,EUTHY2,2033,0.0
EU27,S02D01,EUTHY2,2034,0.0
EU27,S02D01,EUTHY2,2035,0.0
EU27,S02D01,EUTHY2,2036,0.0
EU27,S02D01,EUTHY2,2037,0.0
EU27,S02D01,EUTHY2,2038,0.0
EU27,S02D01,EUTHY2,2039,0.0
EU27,S02D01,EUTHY2,2040,0.0
EU27,S02D01,EUTHY2,2041,0.0
EU27,S02D01,EUTHY2,2042,0.0
EU27,S02D01,EUTHY2,2043,0.0
EU27,S02D01,EUTHY2,2044,0.0
EU27,S02D01,EUTHY2,2045,0.0
EU27,S02D01,EUTHY2,2046,0.0
EU27,S02D01,EUTHY2,2047,0.0
EU27,S02D01,EUTHY2,2048,0.0
EU27,S02D01,EUTHY2,2049,0.0
EU27,S02D01,EUTHY2,2050,0.0
EU27,S02D01,EUTHY2,2051,0.0
EU27,S02D01,EUTHY2,2052,0.0
EU27,S02D01,EUTHY2,2053,0.0
EU27,S02D01,EUTHY2,2054,0.0
EU27,S02D01,EUTHY2,2055,0.0
EU27,S02D01,EUTHY2,2056,0.0
EU27,S02D01,EUTHY2,2057,0.0
EU27,S02D01,EUTHY2,2058,0.0
EU27,S02D01,EUTHY2,2059,0.0
EU27,S02D01,EUTHY2,2060,0.0
EU27,S02D01,EUTHY2,2061,0.0
EU27,S02D01,EUTHY2,2062,0.0
EU27,S02D01,EUTHY2,2063,0.0
EU27,S02D01,EUTHY2,2064,0.0
EU27,S02D01,EUTHY2,2065,0.0
EU27,S02D01,EUTHY2,2066,0.0
EU27,S02D01,EUTHY2,2067,0.0
EU27,S02D01,EUTHY2,2068,0.0
EU27,S02D01,EUTHY2,2069,0.0
EU27,S02D01,EUTHY2,2070,0.0
EU27,S02D01,EUTLPG,2018,0.0
EU27,S02D01,EUTLPG,2019,0.0
EU27,S02D01,EUTLPG,2020,0.0
EU27,S02D01,EUTLPG,2021,0.0
EU27,S02D01,EUTLPG,2022,0.0
EU27,S02D01,EUTLPG,2023,0.0
EU27,S02D01,EUTLPG,2024,0.0
EU27,S02D01,EUTLPG,2025,0.0
EU27,S02D01,EUTLPG,2026,0.0
EU27,S02D01,EUTLPG,2027,0.0
EU27,S02D01,EUTLPG,2028,0.0
EU27,S02D01,EUTLPG,2029,0.0
EU27,S02D01,EUTLPG,2030,0.0
EU27,S02D01,EUTLPG,2031,0.0
EU27,S02D01,EUTLPG,2032,0.0
EU27,S02D01,EUTLPG,2033,0.0
EU27,S02D01,EUTLPG,2034,0.0
EU27,S02D01,EUTLPG,2035,0.0
EU27,S02D01,EUTLPG,2036,0.0
EU27,S02D01,EUTLPG,2037,0.0
EU27,S02D01,EUTLPG,2038,0.0
EU27,S02D01,EUTLPG,2039,0.0
EU27,S02D01,EUTLPG,2040,0.0
EU27,S02D01,EUTLPG,2041,0.0
EU27,S02D01,EUTLPG,2042,0.0
EU27,S02D01,EUTLPG,2043,0.0
EU27,S02D01,EUTLPG,2044,0.0
EU27,S02D01,EUTLPG,2045,0.0
EU27,S02D01,EUTLPG,2046,0.0
EU27,S02D01,EUTLPG,2047,0.0
EU27,S02D01,EUTLPG,2048,0.0
EU27,S02D01,EUTLPG,2049,0.0
EU27,S02D01,EUTLPG,2050,0.0
EU27,S02D01,EUTLPG,2051,0.0
EU27,S02D01,EUTLPG,2052,0.0
EU27,S02D01,EUTLPG,2053,0.0
EU27,S02D01,EUTLPG,2054,0.0
EU27,S02D01,EUTLPG,2055,0.0
EU27,S02D01,EUTLPG,2056,0.0
EU27,S02D01,EUTLPG,2057,0.0
EU27,S02D01,EUTLPG,2058,0.0
EU27,S02D01,EUTLPG,2059,0.0
EU27,S02D01,EUTLPG,2060,0.0
EU27,S02D01,EUTLPG,2061,0.0
EU27,S02D01,EUTLPG,2062,0.0
EU27,S02D01,EUTLPG,2063,0.0
EU27,S02D01,EUTLPG,2064,0.0
EU27,S02D01,EUTLPG,2065,0.0
EU27,S02D01,EUTLPG,2066,0.0
EU27,S02D01,EUTLPG,2067,0.0
EU27,S02D01,EUTLPG,2068,0.0
EU27,S02D01,EUTLPG,2069,0.0
EU27,S02D01,EUTLPG,2070,0.0
EU27,S02D01,EUTNGS,2018,0.0
EU27,S02D01,EUTNGS,2019,0.0
EU27,S02D01,EUTNGS,2020,0.0
EU27,S02D01,EUTNGS,2021,0.0
EU27,S02D01,EUTNGS,2022,0.0
EU27,S02D01,EUTNGS,2023,0.0
EU27,S02D01,EUTNGS,2024,0.0
EU27,S02D01,EUTNGS,2025,0.0
EU27,S02D01,EUTNGS,2026,0.0
EU27,S02D01,EUTNGS,2027,0.0
EU27,S02D01,EUTNGS,2028,0.0
EU27,S02D01,EUTNGS,2029,0.0
EU27,S02D01,EUTNGS,2030,0.0
EU27,S02D01,EUTNGS,2031,0.0
EU27,S02D01,EUTNGS,2032,0.0
EU27,S02D01,EUTNGS,2033,0.0
EU27,S02D01,EUTNGS,2034,0.0
EU27,S02D01,EUTNGS,2035,0.0
EU27,S02D01,EUTNGS,2036,0.0
EU27,S02D01,EUTNGS,2037,0.0
EU27,S02D01,EUTNGS,2038,0.0
EU27,S02D01,EUTNGS,2039,0.0
EU27,S02D01,EUTNGS,2040,0.0
EU27,S02D01,EUTNGS,2041,0.0
EU27,S02D01,EUTNGS,2042,0.0
EU27,S02D01,EUTNGS,2043,0.0
EU27,S02D01,EUTNGS,2044,0.0
EU27,S02D01,EUTNGS,2045,0.0
EU27,S02D01,EUTNGS,2046,0.0
EU27,S02D01,EUTNGS,2047,0.0
EU27,S02D01,EUTNGS,2048,0.0
EU27,S02D01,EUTNGS,2049,0.0
EU27,S02D01,EUTNGS,2050,0.0
EU27,S02D01,EUTNGS,2051,0.0
EU27,S02D01,EUTNGS,2052,0.0
EU27,S02D01,EUTNGS,2053,0.0
EU27,S02D01,EUTNGS,2054,0.0
EU27,S02D01,EUTNGS,2055,0.0
EU27,S02D01,EUTNGS,2056,0.0
EU27,S02D01,EUTNGS,2057,0.0
EU27,S02D01,EUTNGS,2058,0.0
EU27,S02D01,EUTNGS,2059,0.0
EU27,S02D01,EUTNGS,2060,0.0
EU27,S02D01,EUTNGS,2061,0.0
EU27,S02D01,EUTNGS,2062,0.0
EU27,S02D01,EUTNGS,2063,0.0
EU27,S02D01,EUTNGS,2064,0.0
EU27,S02D01,EUTNGS,2065,0.0
EU27,S02D01,EUTNGS,2066,0.0
EU27,S02D01,EUTNGS,2067,0.0
EU27,S02D01,EUTNGS,2068,0.0
EU27,S02D01,EUTNGS,2069,0.0
EU27,S02D01,EUTNGS,2070,0.0
EU27,S02D01,EUWAGR,2018,0.0
EU27,S02D01,EUWAGR,2019,0.0
EU27,S02D01,EUWAGR,2020,0.0
EU27,S02D01,EUWAGR,2021,0.0
EU27,S02D01,EUWAGR,2022,0.0
EU27,S02D01,EUWAGR,2023,0.0
EU27,S02D01,EUWAGR,2024,0.0
EU27,S02D01,EUWAGR,2025,0.0
EU27,S02D01,EUWAGR,2026,0.0
EU27,S02D01,EUWAGR,2027,0.0
EU27,S02D01,EUWAGR,2028,0.0
EU27,S02D01,EUWAGR,2029,0.0
EU27,S02D01,EUWAGR,2030,0.0
EU27,S02D01,EUWAGR,2031,0.0
EU27,S02D01,EUWAGR,2032,0.0
EU27,S02D01,EUWAGR,2033,0.0
EU27,S02D01,EUWAGR,2034,0.0
EU27,S02D01,EUWAGR,2035,0.0
EU27,S02D01,EUWAGR,2036,0.0
EU27,S02D01,EUWAGR,2037,0.0
EU27,S02D01,EUWAGR,2038,0.0
EU27,S02D01,EUWAGR,2039,0.0
EU27,S02D01,EUWAGR,2040,0.0
EU27,S02D01,EUWAGR,2041,0.0
EU27,S02D01,EUWAGR,2042,0.0
EU27,S02D01,EUWAGR,2043,0.0
EU27,S02D01,EUWAGR,2044,0.0
EU27,S02D01,EUWAGR,2045,0.0
EU27,S02D01,EUWAGR,2046,0.0
EU27,S02D01,EUWAGR,2047,0.0
EU27,S02D01,EUWAGR,2048,0.0
EU27,S02D01,EUWAGR,2049,0.0
EU27,S02D01,EUWAGR,2050,0.0
EU27,S02D01,EUWAGR,2051,0.0
EU27,S02D01,EUWAGR,2052,0.0
EU27,S02D01,EUWAGR,2053,0.0
EU27,S02D01,EUWAGR,2054,0.0
EU27,S02D01,EUWAGR,2055,0.0
EU27,S02D01,EUWAGR,2056,0.0
EU27,S02D01,EUWAGR,2057,0.0
EU27,S02D01,EUWAGR,2058,0.0
EU27,S02D01,EUWAGR,2059,0.0
EU27,S02D01,EUWAGR,2060,0.0
EU27,S02D01,EUWAGR,2061,0.0
EU27,S02D01,EUWAGR,2062,0.0
EU27,S02D01,EUWAGR,2063,0.0
EU27,S02D01,EUWAGR,2064,0.0
EU27,S02D01,EUWAGR,2065,0.0
EU27,S02D01,EUWAGR,2066,0.0
EU27,S02D01,EUWAGR,2067,0.0
EU27,S02D01,EUWAGR,2068,0.0
EU27,S02D01,EUWAGR,2069,0.0
EU27,S02D01,EUWAGR,2070,0.0
EU27,S02D01,EUWCLE,2018,0.0
EU27,S02D01,EUWCLE,2019,0.0
EU27,S02D01,EUWCLE,2020,0.0
EU27,S02D01,EUWCLE,2021,0.0
EU27,S02D01,EUWCLE,2022,0.0
EU27,S02D01,EUWCLE,2023,0.0
EU27,S02D01,EUWCLE,2024,0.0
EU27,S02D01,EUWCLE,2025,0.0
EU27,S02D01,EUWCLE,2026,0.0
EU27,S02D01,EUWCLE,2027,0.0
EU27,S02D01,EUWCLE,2028,0.0
EU27,S02D01,EUWCLE,2029,0.0
EU27,S02D01,EUWCLE,2030,0.0
EU27,S02D01,EUWCLE,2031,0.0
EU27,S02D01,EUWCLE,2032,0.0
EU27,S02D01,EUWCLE,2033,0.0
EU27,S02D01,EUWCLE,2034,0.0
EU27,S02D01,EUWCLE,2035,0.0
EU27,S02D01,EUWCLE,2036,0.0
EU27,S02D01,EUWCLE,2037,0.0
EU27,S02D01,EUWCLE,2038,0.0
EU27,S02D01,EUWCLE,2039,0.0
EU27,S02D01,EUWCLE,2040,0.0
EU27,S02D01,EUWCLE,2041,0.0
EU27,S02D01,EUWCLE,2042,0.0
EU27,S02D01,EUWCLE,2043,0.0
EU27,S02D01,EUWCLE,2044,0.0
EU27,S02D01,EUWCLE,2045,0.0
EU27,S02D01,EUWCLE,2046,0.0
EU27,S02D01,EUWCLE,2047,0.0
EU27,S02D01,EUWCLE,2048,0.0
EU27,S02D01,EUWCLE,2049,0.0
EU27,S02D01,EUWCLE,2050,0.0
EU27,S02D01,EUWCLE,2051,0.0
EU27,S02D01,EUWCLE,2052,0.0
EU27,S02D01,EUWCLE,2053,0.0
EU27,S02D01,EUWCLE,2054,0.0
EU27,S02D01,EUWCLE,2055,0.0
EU27,S02D01,EUWCLE,2056,0.0
EU27,S02D01,EUWCLE,2057,0.0
EU27,S02D01,EUWCLE,2058,0.0
EU27,S02D01,EUWCLE,2059,0.0
EU27,S02D01,EUWCLE,2060,0.0
EU27,S02D01,EUWCLE,2061,0.0
EU27,S02D01,EUWCLE,2062,0.0
EU27,S02D01,EUWCLE,2063,0.0
EU27,S02D01,EUWCLE,2064,0.0
EU27,S02D01,EUWCLE,2065,0.0
EU27,S02D01,EUWCLE,2066,0.0
EU27,S02D01,EUWCLE,2067,0.0
EU27,S02D01,EUWCLE,2068,0.0
EU27,S02D01,EUWCLE,2069,0.0
EU27,S02D01,EUWCLE,2070,0.0
EU27,S02D01,EUWDAG,2018,0.0
EU27,S02D01,EUWDAG,2019,0.0
EU27,S02D01,EUWDAG,2020,0.0
EU27,S02D01,EUWDAG,2021,0.0
EU27,S02D01,EUWDAG,2022,0.0
EU27,S02D01,EUWDAG,2023,0.0
EU27,S02D01,EUWDAG,2024,0.0
EU27,S02D01,EUWDAG,2025,0.0
EU27,S02D01,EUWDAG,2026,0.0
EU27,S02D01,EUWDAG,2027,0.0
EU27,S02D01,EUWDAG,2028,0.0
EU27,S02D01,EUWDAG,2029,0.0
EU27,S02D01,EUWDAG,2030,0.0
EU27,S02D01,EUWDAG,2031,0.0
EU27,S02D01,EUWDAG,2032,0.0
EU27,S02D01,EUWDAG,2033,0.0
EU27,S02D01,EUWDAG,2034,0.0
EU27,S02D01,EUWDAG,2035,0.0
EU27,S02D01,EUWDAG,2036,0.0
EU27,S02D01,EUWDAG,2037,0.0
EU27,S02D01,EUWDAG,2038,0.0
EU27,S02D01,EUWDAG,2039,0.0
EU27,S02D01,EUWDAG,2040,0.0
EU27,S02D01,EUWDAG,2041,0.0
EU27,S02D01,EUWDAG,2042,0.0
EU27,S02D01,EUWDAG,2043,0.0
EU27,S02D01,EUWDAG,2044,0.0
EU27,S02D01,EUWDAG,2045,0.0
EU27,S02D01,EUWDAG,2046,0.0
EU27,S02D01,EUWDAG,2047,0.0
EU27,S02D01,EUWDAG,2048,0.0
EU27,S02D01,EUWDAG,2049,0.0
EU27,S02D01,EUWDAG,2050,0.0
EU27,S02D01,EUWDAG,2051,0.0
EU27,S02D01,EUWDAG,2052,0.0
EU27,S02D01,EUWDAG,2053,0.0
EU27,S02D01,EUWDAG,2054,0.0
EU27,S02D01,EUWDAG,2055,0.0
EU27,S02D01,EUWDAG,2056,0.0
EU27,S02D01,EUWDAG,2057,0.0
EU27,S02D01,EUWDAG,2058,0.0
